CVE_ENT_1,CVE_MUN_1,CVE_LOC,NOMLOC,AGEB
16,031,0014,Molinos de Caballero,0050
22,001,0025,Mesillas,0061
22,001,0093,Loma de las Víboras (Santiago Mexquititlán Barrio 6to.),0076
22,001,0009,El Carmen (Santiago Mexquititlán Barrio 6to.),0076
22,001,0056,San Nicolás de la Torre,0076
22,001,0040,San José Ithó,0057
22,001,0041,San Juan Dehedó,0057
22,001,0159,Nuevo Amanecer,0038
22,001,0040,San José Ithó,0057
22,005,0008,La Carbonera,0060
22,005,0258,Aerotech [Parque Industrial],0107
22,005,0172,La Esperanza [Fraccionamiento],0107
22,005,0103,El Nuevo Rumbo,0075
22,005,0021,El Lindero,0075
22,010,0002,Acatitlán de Zaragoza,008A
22,013,0009,El Álamo,0062
22,013,0138,El Ardillero,0077
22,013,0088,La Estación,0077
11,034,0021,Ortega,0026
22,013,0041,La Ordeña,0058
22,013,0054,San Miguel Palmas (Misión de Palmas),0058
22,013,0061,La Vega (Las Vegas),0081
11,034,0021,Ortega,0026
22,008,0135,La Ceja,0039
22,008,0007,Capula,0043
22,008,0013,El Granjeno,0024
22,008,0042,El Rincón,0043
22,008,0018,El Milagro,001A
22,006,0027,Purísima de San Rafael,0049
22,011,0047,Palo Alto,0119
22,008,0135,La Ceja,0039
22,016,0039,El Organal,0011
22,004,0013,Boxasní,0097
22,007,0187,Valle Colorado,0031
22,007,0029,Los Ramírez,0031
22,004,0127,Villa Nueva,010A
22,007,0040,Sombrerete,0046
22,007,0312,Las Trojes,0046
22,017,0204,Real del Ciervo [Fraccionamiento Campestre],0023
22,005,0057,Viborillas,0107
22,011,0509,La Griega [Polígono Empresarial],0119
22,011,0060,Campestre San Isidro [Fraccionamiento],0119
22,011,0513,Beta la Griega [Parque Industrial],0119
22,014,0078,Pinto,0036
22,011,0485,La Noria [Parque Industrial],0119
22,011,0518,Provenza Residencial [Fraccionamiento],0119
22,011,0013,El Carmen,0119
22,011,0042,Matanzas,002A
22,008,0157,PyME [Parque Industrial],001A
22,011,0517,Advance Querétaro [Parque Industrial],0072
22,011,0449,Ejido San Vicente,002A
22,008,0116,Cumbres del Cimatario,001A
22,014,0046,La Estacada,0017
22,014,0087,Rancho Largo,0021
11,003,0121,El Herrero,0246
22,014,0082,Corea,0036
22,014,0068,La Monja,0017
22,016,0067,El Sitio,0115
22,016,0248,Villas de San José,0863
22,016,0011,Cerro Gordo,0115
22,016,0048,Puerta de Palmillas,0115
22,016,0041,Palmillas,0878
22,016,0087,Buenavista Palma de Romero,0134
22,016,0038,Ojo de Agua,005A
22,016,0332,Revolución,0878
22,016,0063,Santa Lucía,012A
22,016,0064,Santa Matilde,0026
22,016,0173,El Porvenir [Residencial],0026
22,016,0004,Barranca de Cocheros,0045
22,016,0005,Buenavista,012A
22,016,0197,El Carrizo [Ejido],0863
22,016,0036,El Mirador,0030
22,007,0265,Piedras Negras,0031
22,007,0033,San Antonio,0031
22,008,0035,Las Taponas,0039
22,006,0021,La Poza,0049
22,006,0020,Pita,0049
23,002,0243,Tabi,0608
23,002,0108,Noh-Bec,0792
23,010,0022,Buenavista,0313
23,002,0108,Noh-Bec,0792
23,010,0106,Guadalupe Victoria,0296
23,003,0475,La Victoria,0183
23,004,0163,Lázaro Cárdenas Segundo,1189
23,004,0264,Raudales,1244
23,004,0119,San Pedro Peralta,1193
23,004,0073,Ramonal,1333
23,004,0050,Laguna Guerrero,123A
23,008,0416,Guadalupano,0457
23,008,0217,Punta Maroma,0118
23,008,0829,Nuevo Noh-Bec,0461
28,001,0110,Delicias,0425
28,001,0110,Delicias,0425
28,002,0256,El Pichijumo,0494
28,002,0634,La Gloria,0634
28,002,0388,Cinco de Febrero,0314
28,002,0163,Paso Hondo,0598
28,002,0183,Real de Alamitos,0028
28,003,0105,Maclovio Herrera (Miradores),0114
28,003,0112,Mata del Abra,010A
28,003,0875,Altamira Servicios de Infraestructura (ASISA) [Parque Industrial],0152
28,003,0761,Nuevo Benito Juárez,0152
28,003,0143,La Pedrera,0434
28,005,0079,El Mulato,027A
28,006,0026,San Miguel de Waldo,0205
28,007,0012,Estación Camargo,0024
28,007,0050,Congregación Ochoa,0217
28,007,0006,El Azúcar,0043
28,007,0469,Santa Gertrudis,0058
28,008,0208,Diecinueve de Abril,0182
28,008,0473,Campo Número Tres,0229
28,008,0137,San Vicente,0360
28,010,0062,Tres Palos,034A
28,011,0116,San Pedrito,0120
28,011,0064,El Nacimiento,0046
28,011,0116,San Pedrito,0120
28,011,0067,Nuevo Pensar del Campesino,0120
28,012,0393,López Rayón,0344
28,012,0083,Magiscatzin,0734
28,013,0089,La Parrita,0055
28,013,0110,El Roble,0233
28,016,0011,Benito Juárez (Monfort),0362
28,016,0033,Cruz y Cruz,0409
28,016,0099,El Pensamiento Libre,0305
28,016,0044,La Esperanza,0343
28,017,0010,El Carrizo,0302
28,018,0014,El Encinal,0297
28,018,0058,Benito Juárez (El Tepeyac),0333
28,018,0198,Juan Báez Guerra,0390
28,020,0029,José María Pino Suárez,0026
28,021,0011,Arturo Benítez,0061
28,021,0112,La Reforma,0979
28,021,0015,Los Aztecas,0964
28,021,0003,El Abra,0076
28,021,0043,Emiliano Zapata,0061
28,021,0037,Dieciséis de Septiembre (El Nueve),0042
28,022,0387,La Tijerita,0124
28,022,0178,La Libertad Número Dos,0340
28,022,0262,Quijano,0302
28,022,0226,Palo Blanco,0020
28,022,1420,Los Ranchitos (El Crucero),1902
28,022,1919,La Higuera,0158
28,022,2123,Las Ventanas [Parque Industrial],1103
28,022,0098,Cinco de Mayo,1921
28,023,0248,Mártires del Campo,0278
28,023,0250,El Moquetito,0263
28,025,0084,El Nogalito,0569
28,025,0026,El Ranchito (Cerro Azul),0569
28,025,0027,El Ranchito (Salitrillo),0569
28,026,0016,Servando Canales (La Arena),027A
28,029,0113,Rancho Nuevo,0341
28,029,0014,Práxedis G. Guerrero (Callejones),0356
28,029,0113,Rancho Nuevo,0341
28,029,0004,Adolfo López Mateos (Chamal Nuevo),0125
28,030,0047,Nuevo San Juan,0037
28,032,0994,Buenavista,014A
28,033,0277,Mario Souza,0132
28,033,0373,Ampliación Río Bravo,0058
28,034,0009,El Barranco Azul,0163
28,034,0009,El Barranco Azul,0163
28,035,0493,Alfredo V. Bonfil (Luis Echeverría),0052
28,035,0545,Punta de Piedra,0993
28,035,0006,Águila Azteca,0156
28,035,0460,Punta de Alambre (Puente de Alambre),0993
28,035,0428,El Barrancón del Tío Blas (El Barrancón),1046
28,039,0061,San Antonio de Nahola (San Antonio),0475
28,039,0099,La Cardoncita,0174
28,039,0050,Pedro Ruiz Molina,0494
28,039,0048,Caudillos del Sur (Palos Altos),0193
28,039,0184,Francisco I. Madero,0244
28,039,0040,Lucio Vázquez (El Charquito),0545
28,039,0054,Guadalupe Victoria (Rancho Nuevo),0189
28,039,0084,El Refugio (La Unión),0155
24,010,0062,Colonia Agrícola Ollitas de las Vacas,006A
28,039,0166,Las Cruces,0545
28,039,0205,El Sauz (Mi Ranchito),0085
28,039,0053,La Presa de Ramos,0121
28,039,0083,Tierras Blancas (Cinco de Mayo),0121
28,040,0182,Magueyes [Carretera Estatal 53 entre Sur 73 y Sur 78],0635
28,040,0056,Ignacio Manuel Altamirano,0014
28,041,0070,Estación Caballeros,1448
28,041,0090,La Libertad,1467
28,041,0157,Santa Librada,0100
28,041,0098,Miguel Hidalgo,1448
28,041,0940,Miguel Hidalgo [Colonia],1448
28,041,0129,El Sabino,1452
28,042,0068,Miguel Hidalgo,0343
21,083,0059,Minillas (La Garita),0062
29,004,0004,Concepción Hidalgo,0050
29,040,0004,La Ascensión Huitzcolotepec,0254
29,006,0012,San Felipe Sultepec,0040
29,031,0017,José María Morelos y Pavón,0039
29,034,0086,San José Tepeyahualco,0045
29,034,0084,Tecomalucan,0064
29,002,0003,San Matías Tepetomatitlán,0018
31,093,0010,Ruinas de Aké,0081
31,051,0006,Tekat,0043
31,050,0140,Yaxché Casares,2038
31,050,0121,Sitpach,2038
31,102,0655,Santa Eleuteria,0186
31,076,0002,Chinkilá,0076
31,014,0040,X-Akabchén,0035
31,102,0149,X-Cohuó,0171
31,102,0481,X-Bacab,0171
31,102,0631,Bolmay,0222
31,021,0022,Chan X-Cail,0078
31,021,0033,Chan Pich,0059
31,102,0174,Xocén,0218
31,099,0080,San Lorenzo,0051
31,014,0013,Chebalam,0035
31,017,0014,X-Bohom,0075
31,063,0004,San Antonio Tedzidz,0063
31,048,0010,Kanachén,018A
31,052,0018,Tanyá,0110
31,093,0005,Euán,0081
31,048,0018,Santa Cruz,018A
31,101,0012,San Antonio Chum,0140
31,040,0004,Cuauhtémoc,0162
31,052,0017,San Pedro Chacabal,0125
31,009,0003,San Antonio Xiat,0069
31,067,0046,Holactún,0043
31,094,0005,Chicán,0055
31,036,0012,San Isidro Ochil,0070
31,017,0083,Muchucuxcáh,008A
31,084,0003,Chenché de las Torres,0078
31,030,0076,Yaxché,0096
31,021,0024,Nuevo X-Habín,0063
31,034,0003,Sahcabá,0042
31,004,0010,Tixkuncheil,0039
31,013,0006,X-Cuyum,0057
31,002,0014,Dzitiná,0053
31,081,0011,X-Cocmil,0057
31,092,0004,Ekpedz,0101
31,026,0035,San Benito,006A
31,098,0039,Xcobiakal (Xcobilakal),0177
31,006,0002,X-Bec,0122
31,085,0057,Santa Rita,0130
31,046,0065,Nuevo San Juan,0062
31,050,0268,Oncán,2038
31,002,0010,Tepich Carrillo,0053
31,101,0013,San Antonio Mulix,0155
31,033,0003,Cuch Holoch,0100
31,076,0011,Sotuta de Peón,0076
31,076,0007,Oxtapacab,0076
31,076,0003,Itzincab,0076
31,096,0070,Tezoco Nuevo,0740
31,050,0090,Dzununcán,2057
31,101,0018,Xtepén,0155
31,076,0011,Sotuta de Peón,0076
31,101,0006,Hotzuc,0155
31,101,0016,Ticimul,0155
31,059,0009,San Ignacio,0342
32,001,0030,Los Llamas (San Isidro),0027
32,001,0056,El Tule,0027
32,001,0090,La Tiricia,0027
32,023,0098,Mezquitera Norte,0039
32,001,0034,Media Luna,0012
32,003,0019,Salisflor,0021
32,003,0010,El Durazno,0017
32,010,0083,Las Catarinas,0717
01,004,0030,El Salero,0038
24,049,0039,Sauz de Calera,0100
32,023,0024,Mezquitera Sur,001A
32,027,0013,Presa de los Ángeles (La Presa),0019
32,026,0250,Francisco Villa Uno,005A
32,034,0307,Los Tepetates,0085
32,034,0247,Colonia Lindavista,0051
32,034,0301,Los Tolentinos (Los Bordos),0066
32,055,0069,El Salto,009A
32,055,0049,Ojo de Agua del Tigre,0066
32,014,0020,General Manuel Ávila Camacho (Mesillas),0129
32,014,0057,Villa Cárdenas,0025
32,035,0012,Puerto de Juan Alberto,0044
32,035,0035,Genaro [Estación],0025
32,041,0003,General Gertrudis Sánchez (Santa Rita),0056
32,045,0045,El Terrero,0021
32,046,0030,El Maresito,0029
32,046,0052,La Troje,0052
32,038,0075,Jaltomate,0205
01,002,0030,Lázaro Cárdenas,0033
32,016,0061,Colonia Aurelio Pámanes Escobedo (El Socorro),0034
10,033,0002,Alejandro,0240
32,009,0067,La Purísima (Ojo del Toro),0097
32,021,0014,Ventura (Buenaventura),0034
32,037,0017,Los Pozos,0015
32,037,0029,Valle Hermoso,002A
32,007,0050,La Curva,0054
32,007,0021,Pabellón Hidalgo (El Pabellón),0105
32,052,0061,La Puerta de Jalisco,0030
32,035,0012,Puerto de Juan Alberto,0044
32,024,0077,El Matorral,0074
32,010,0097,Emiliano Zapata (El Terreadero),0011
32,039,0003,Anastasio V. Hinojosa,0147
32,039,0019,José María Morelos y Pavón (La Almoloya),0043
32,039,0029,San Felipe,0128
32,039,0027,Los Ramírez,0081
32,040,0018,El Fresno,0010
32,026,0023,Cuitláhuac (Santa Gertrudis),0596
32,026,0017,Cedros,0327
32,026,0165,La Fábrica,1113
32,051,0004,Aldea de Codornices (Jesús María),0118
32,026,0052,Los Novillos,0331
32,026,0047,La Mejorada,0581
32,026,0165,La Fábrica,1113
32,029,0005,Manantial de la Honda (Carboneras),0102
32,005,0190,Calera [Parque Industrial],0045
32,040,0017,Francisco I. Madero (San Isidro),0059
32,042,0103,San Francisco de las Flores (El Ranchito),0180
32,042,0008,Benito Juárez,0091
32,042,0032,Emiliano Zapata (Juanes),0157
10,038,0009,San José de las Corrientes,0139
32,042,0185,El Álamo,0138
32,049,0072,Palmitos,050A
32,049,0084,Las Pomas (Las Palomas),0209
32,049,0111,San Juan Capistrano,0533
32,049,0086,Colonia Progreso (La Cadena),0196
32,049,0144,Vicente Escudero (Viudas),0393
32,017,0038,Santa Mónica,0050
32,017,0017,La Luz,0031
32,010,0134,Rafael Yáñez Sosa (El Mezquite),037A
32,010,0092,Chichimequillas,0384
32,010,1289,Las Tres Marías,0717
32,010,0140,Colonia Montemariana (Colonia Mariana),0172
32,010,0193,El Salto,0280
32,010,0188,Rincón de la Florida,0647
32,056,0028,Cieneguillas,0025
32,056,0034,García de la Cadena (El Visitador),0167
32,038,0219,La Victoria,0116
32,038,0160,San Andrés,0065
32,038,0152,El Remanente,014A
32,038,0059,Espíritu Santo,0046
32,051,0190,San Antonio de la Rosa (San Antonio),0349
32,051,0020,La Colorada [Estación de Ferrocarril],0067
32,051,0038,Manganita,0298
32,019,0055,Guadalupe Victoria (La Villita),0021
32,019,0133,San José de Huaracha,0074
32,010,0155,Órganos,076A
32,020,0052,Lo de Nava,0107
32,020,0012,San Juan del Centro,0094
32,020,0024,Ermita de Guadalupe,0198
32,020,0097,San Rafael,0126
32,020,0024,Ermita de Guadalupe,0198
22,016,0067,El Sitio,0115
15,036,0011,Tianguistongo,0090
13,002,0002,Apapaxtla el Grande (Altamira),0040
13,002,0003,La Bóveda,0040
